customerID,original_probability,simulated_probability,probability_change
9497-QCMMS,0.955802872485707,0.8870302810793246,0.06877259140638237
9497-QCMMS,0.955802872485707,0.5059102723645312,0.4498926001211757
9497-QCMMS,0.955802872485707,0.35629093299022035,0.5995119394954866
9497-QCMMS,0.955802872485707,0.8234450383180815,0.13235783416762548
9497-QCMMS,0.955802872485707,0.9293115401533044,0.02649133233240253
9497-QCMMS,0.955802872485707,0.7700211771735725,0.1857816953121344
9497-QCMMS,0.955802872485707,0.9339156317064812,0.02188724077922577
8149-RSOUN,0.9553119117259633,0.9172656344513183,0.038046277274645046
8149-RSOUN,0.9553119117259633,0.9307312748706019,0.024580636855361382
8149-RSOUN,0.9553119117259633,0.9561805545353801,-0.0008686428094167864
8149-RSOUN,0.9553119117259633,0.769993825843507,0.18531808588245635
8149-RSOUN,0.9553119117259633,0.9488136015231738,0.006498310202789459
8149-RSOUN,0.9553119117259633,0.9085395299950415,0.0467723817309218
8149-RSOUN,0.9553119117259633,0.6256965510712417,0.32961536065472163
8149-RSOUN,0.9553119117259633,0.5018243351128112,0.4534875766131521
8149-RSOUN,0.9553119117259633,0.8750319949047537,0.08027991682120961
8149-RSOUN,0.9553119117259633,0.8567540081478432,0.09855790357812011
8149-RSOUN,0.9553119117259633,0.914949790772849,0.04036212095311431
8149-RSOUN,0.9553119117259633,0.7302209183869941,0.2250909933389692
8149-RSOUN,0.9553119117259633,0.8518861845066672,0.1034257272192961
8149-RSOUN,0.9553119117259633,0.8674566044589582,0.08785530726700508
8149-RSOUN,0.9553119117259633,0.5405617308995766,0.4147501808263867
8149-RSOUN,0.9553119117259633,0.379791944097188,0.5755199676287753
8149-RSOUN,0.9553119117259633,0.8091842867264122,0.14612762499955112
8149-RSOUN,0.9553119117259633,0.931669430179911,0.023642481546052307
8149-RSOUN,0.9553119117259633,0.7781914119905341,0.1771204997354292
8149-RSOUN,0.9553119117259633,0.9283323010921976,0.02697961063376575
5419-JPRRN,0.9541318871533006,0.8898644379001999,0.06426744925310068
5419-JPRRN,0.9541318871533006,0.91750872261587,0.03662316453743053
5419-JPRRN,0.9541318871533006,0.9374369284369171,0.01669495871638349
5419-JPRRN,0.9541318871533006,0.8000361998076856,0.15409568734561496
5419-JPRRN,0.9541318871533006,0.9289901353150959,0.025141751838204662
5419-JPRRN,0.9541318871533006,0.943661457873976,0.010470429279324511
5419-JPRRN,0.9541318871533006,0.6688643516880736,0.285267535465227
5419-JPRRN,0.9541318871533006,0.49387930590151047,0.4602525812517901
5419-JPRRN,0.9541318871533006,0.8869976605390938,0.06713422661420676
5419-JPRRN,0.9541318871533006,0.8512096087747806,0.10292227837851997
5419-JPRRN,0.9541318871533006,0.8810863677321361,0.07304551942116444
5419-JPRRN,0.9541318871533006,0.7522011798181835,0.2019307073351171
5419-JPRRN,0.9541318871533006,0.8336787299440589,0.12045315720924166
5419-JPRRN,0.9541318871533006,0.8610426919429351,0.0930891952103654
5419-JPRRN,0.9541318871533006,0.5653190133681972,0.3888128737851033
5419-JPRRN,0.9541318871533006,0.36141953852431863,0.5927123486289819
5419-JPRRN,0.9541318871533006,0.79226007685621,0.16187181029709052
5419-JPRRN,0.9541318871533006,0.9341852043644049,0.019946682788895664
5419-JPRRN,0.9541318871533006,0.7745463023640818,0.1795855847892187
5419-JPRRN,0.9541318871533006,0.8873044495117046,0.06682743764159593
0107-YHINA,0.9537481653228855,0.8722474438564264,0.08150072146645915
0107-YHINA,0.9537481653228855,0.9093813378574634,0.04436682746542209
0107-YHINA,0.9537481653228855,0.9391214548884719,0.014626710434413659
0107-YHINA,0.9537481653228855,0.8169169546081942,0.1368312107146913
0107-YHINA,0.9537481653228855,0.9276190581706358,0.026129107152249698
0107-YHINA,0.9537481653228855,0.931132771441645,0.022615393881240564
0107-YHINA,0.9537481653228855,0.6382208095325407,0.31552735579034485
0107-YHINA,0.9537481653228855,0.4401801283317097,0.5135680369911758
0107-YHINA,0.9537481653228855,0.8922752202158835,0.061472945107002075
0107-YHINA,0.9537481653228855,0.8258575262191042,0.1278906391037813
0107-YHINA,0.9537481653228855,0.8650713057217954,0.08867685960109017
0107-YHINA,0.9537481653228855,0.7311034401141785,0.22264472520870704
0107-YHINA,0.9537481653228855,0.821636558746032,0.1321116065768535
0107-YHINA,0.9537481653228855,0.8425760369069772,0.11117212841590829
0107-YHINA,0.9537481653228855,0.527378903024755,0.42636926229813055
0107-YHINA,0.9537481653228855,0.3168012480970135,0.636946917225872
0107-YHINA,0.9537481653228855,0.7546856172878119,0.19906254803507362
0107-YHINA,0.9537481653228855,0.9327435680407338,0.02100459728215176
0107-YHINA,0.9537481653228855,0.7713078420035434,0.18244032331934212
0107-YHINA,0.9537481653228855,0.8873720091276337,0.06637615619525183
4910-GMJOT,0.953289209709642,0.9142529981242499,0.039036211585392167
4910-GMJOT,0.953289209709642,0.9290646082039352,0.024224601505706822
4910-GMJOT,0.953289209709642,0.9542417296471392,-0.0009525199374971205
4910-GMJOT,0.953289209709642,0.7671481778212828,0.1861410318883593
4910-GMJOT,0.953289209709642,0.9469027007364715,0.006386508973170502
4910-GMJOT,0.953289209709642,0.9063673603001111,0.046921849409530925
4910-GMJOT,0.953289209709642,0.6209075297872064,0.3323816799224356
4910-GMJOT,0.953289209709642,0.4977693307499318,0.45551987895971024
4910-GMJOT,0.953289209709642,0.8703739047019395,0.0829153050077025
4910-GMJOT,0.953289209709642,0.8567540081478432,0.09653520156179884
4910-GMJOT,0.953289209709642,0.9120505738086088,0.04123863590103327
4910-GMJOT,0.953289209709642,0.7247236818231219,0.22856552788652018
4910-GMJOT,0.953289209709642,0.8506916186112631,0.10259759109837896
4910-GMJOT,0.953289209709642,0.8642443819525858,0.08904482775705624
4910-GMJOT,0.953289209709642,0.5349735943902177,0.4183156153194243
4910-GMJOT,0.953289209709642,0.37622152502404105,0.577067684685601
4910-GMJOT,0.953289209709642,0.8034783402027403,0.1498108695069017
4910-GMJOT,0.953289209709642,0.9300027635132443,0.023286446196397748
4910-GMJOT,0.953289209709642,0.7815247453238675,0.17176446438577453
4910-GMJOT,0.953289209709642,0.9283323010921976,0.024956908617444484
9248-OJYKK,0.9505862237357269,0.8820325657261213,0.06855365800960556
9248-OJYKK,0.9505862237357269,0.9366443221746926,0.013941901561034253
9248-OJYKK,0.9505862237357269,0.9287695280347146,0.0218166957010123
9248-OJYKK,0.9505862237357269,0.8260449084320879,0.12454131530363899
9248-OJYKK,0.9505862237357269,0.9221592403849188,0.028426983350808066
9248-OJYKK,0.9505862237357269,0.941036421066649,0.0095498026690779
9248-OJYKK,0.9505862237357269,0.5257667562140179,0.42481946752170896
9248-OJYKK,0.9505862237357269,0.41474961110131914,0.5358366126344077
9248-OJYKK,0.9505862237357269,0.894717332589713,0.0558688911460139
9248-OJYKK,0.9505862237357269,0.8385443148562581,0.11204190887946874
9248-OJYKK,0.9505862237357269,0.8421417372192997,0.10844448651642713
9248-OJYKK,0.9505862237357269,0.7240556368639651,0.22653058687176175
9248-OJYKK,0.9505862237357269,0.8663886714132639,0.08419755232246295
9248-OJYKK,0.9505862237357269,0.8497928681375712,0.10079335559815572
9248-OJYKK,0.9505862237357269,0.44034741500830726,0.5102388087274197
9248-OJYKK,0.9505862237357269,0.3331079346150045,0.6174782891207224
9248-OJYKK,0.9505862237357269,0.7375779244808761,0.21300829925485076
9248-OJYKK,0.9505862237357269,0.9283664138302138,0.022219809905513088
9248-OJYKK,0.9505862237357269,0.8270583713328047,0.12352785240292219
9248-OJYKK,0.9505862237357269,0.9148685270421102,0.035717696693616685
6894-LFHLY,0.9497233868979583,0.8807085876199405,0.06901479927801779
6894-LFHLY,0.9497233868979583,0.9335995563843892,0.016123830513569137
6894-LFHLY,0.9497233868979583,0.9279216320945697,0.02180175480338864
6894-LFHLY,0.9497233868979583,0.8242717695910947,0.1254516173068636
6894-LFHLY,0.9497233868979583,0.91966784411671,0.030055542781248334
6894-LFHLY,0.9497233868979583,0.9400572558304937,0.009666131067464612
6894-LFHLY,0.9497233868979583,0.5229612649255149,0.42676212197244345
6894-LFHLY,0.9497233868979583,0.4121913698134519,0.5375320170845064
6894-LFHLY,0.9497233868979583,0.891741370427695,0.05798201647026335
6894-LFHLY,0.9497233868979583,0.8364299791603557,0.11329340773760266
6894-LFHLY,0.9497233868979583,0.8408258057401636,0.10889758115779469
6894-LFHLY,0.9497233868979583,0.7234022920738244,0.22632109482413387
6894-LFHLY,0.9497233868979583,0.8634994936140391,0.08622389328391922
6894-LFHLY,0.9497233868979583,0.8482488694193094,0.10147451747864888
6894-LFHLY,0.9497233868979583,0.437810005543789,0.5119133813541693
6894-LFHLY,0.9497233868979583,0.3312678796261434,0.618455507271815
6894-LFHLY,0.9497233868979583,0.7354848875113733,0.214238499386585
6894-LFHLY,0.9497233868979583,0.9254119093403151,0.02431147755764318
6894-LFHLY,0.9497233868979583,0.8243731224810286,0.12535026441692976
6894-LFHLY,0.9497233868979583,0.9118749815098837,0.03784840538807466
8775-LHDJH,0.9401642391095836,0.7874536607372026,0.152710578372381
8775-LHDJH,0.9401642391095836,0.915288434063766,0.024875805045817545
8775-LHDJH,0.9401642391095836,0.9378121664565985,0.0023520726529850933
8775-LHDJH,0.9401642391095836,0.8431086507488564,0.09705558836072714
8775-LHDJH,0.9401642391095836,0.9442055427404902,-0.004041303630906601
8775-LHDJH,0.9401642391095836,0.9423729301537255,-0.002208691044141897
8775-LHDJH,0.9401642391095836,0.5121656887736202,0.42799855033596335
8775-LHDJH,0.9401642391095836,0.4020355555007947,0.5381286836087888
8775-LHDJH,0.9401642391095836,0.8442987469809268,0.0958654921286568
8775-LHDJH,0.9401642391095836,0.8588460170096534,0.08131822209993023
8775-LHDJH,0.9401642391095836,0.8122518710040585,0.1279123681055251
8775-LHDJH,0.9401642391095836,0.6809756782477882,0.2591885608617954
8775-LHDJH,0.9401642391095836,0.8123126909462149,0.12785154816336863
8775-LHDJH,0.9401642391095836,0.818224749599736,0.12193948950984757
8775-LHDJH,0.9401642391095836,0.3820974934432597,0.5580667456663239
8775-LHDJH,0.9401642391095836,0.25973085778622873,0.6804333813233548
8775-LHDJH,0.9401642391095836,0.6701052392428095,0.27005899986677406
8775-LHDJH,0.9401642391095836,0.9262259644589163,0.013938274650667326
8775-LHDJH,0.9401642391095836,0.8343739024423814,0.10579033666720217
8775-LHDJH,0.9401642391095836,0.9338689593871008,0.006295279722482783
6618-RYATB,0.9379209946113652,0.8039157461872694,0.1340052484240959
6618-RYATB,0.9379209946113652,0.9171272024733996,0.020793792137965617
6618-RYATB,0.9379209946113652,0.9310757983880809,0.006845196223284389
6618-RYATB,0.9379209946113652,0.7843506078145333,0.153570386796832
6618-RYATB,0.9379209946113652,0.9213747339638275,0.016546260647537725
6618-RYATB,0.9379209946113652,0.9339711513975701,0.003949843213795101
6618-RYATB,0.9379209946113652,0.5244961406718822,0.41342485393948303
6618-RYATB,0.9379209946113652,0.37350837187492036,0.5644126227364449
6618-RYATB,0.9379209946113652,0.8825649856958145,0.0553560089155507
6618-RYATB,0.9379209946113652,0.7957149859542031,0.14220600865716215
6618-RYATB,0.9379209946113652,0.8522798572045996,0.0856411374067656
6618-RYATB,0.9379209946113652,0.622622990826904,0.31529800378446127
6618-RYATB,0.9379209946113652,0.8095906379628787,0.12833035664848658
6618-RYATB,0.9379209946113652,0.8303937081312128,0.10752728648015242
6618-RYATB,0.9379209946113652,0.3519512433251935,0.5859697512861717
6618-RYATB,0.9379209946113652,0.2313318790582517,0.7065891155531135
6618-RYATB,0.9379209946113652,0.684074282217773,0.25384671239359224
6618-RYATB,0.9379209946113652,0.9105745884273233,0.027346406184041938
6618-RYATB,0.9379209946113652,0.7773721482216455,0.16054884638971978
6618-RYATB,0.9379209946113652,0.9004698036847243,0.037451190926640954
2609-IAICY,0.9371831721520762,0.8329126501607526,0.1042705219913237
2609-IAICY,0.9371831721520762,0.924560970365539,0.01262220178653728
2609-IAICY,0.9371831721520762,0.9283587434145435,0.008824428737532752
2609-IAICY,0.9371831721520762,0.8160461965871292,0.12113697556494707
2609-IAICY,0.9371831721520762,0.8454992322205012,0.09168393993157509
2609-IAICY,0.9371831721520762,0.9446082206177439,-0.007425048465667605
2609-IAICY,0.9371831721520762,0.5208125525935191,0.41637061955855714
2609-IAICY,0.9371831721520762,0.4090452815176769,0.5281378906343994
2609-IAICY,0.9371831721520762,0.8822821104260409,0.05490106172603537
2609-IAICY,0.9371831721520762,0.8282301797076771,0.10895299244439915
2609-IAICY,0.9371831721520762,0.8027590746031676,0.1344240975489086
2609-IAICY,0.9371831721520762,0.6670849086834817,0.27009826346859456
2609-IAICY,0.9371831721520762,0.8295589023312785,0.10762426982079776
2609-IAICY,0.9371831721520762,0.8204637836879657,0.11671938846411056
2609-IAICY,0.9371831721520762,0.4023914633193475,0.5347917088327288
2609-IAICY,0.9371831721520762,0.29088252399231623,0.64630064815976
2609-IAICY,0.9371831721520762,0.6830943047332521,0.2540888674188242
2609-IAICY,0.9371831721520762,0.9277424010798948,0.009440771072181442
2609-IAICY,0.9371831721520762,0.8198489028737131,0.1173342692783631
2609-IAICY,0.9371831721520762,0.8795836368096125,0.05759953534246376
3178-FESZO,0.9367902207116553,0.8602427902978665,0.07654743041378875
3178-FESZO,0.9367902207116553,0.9322460720542477,0.0045441486574075984
3178-FESZO,0.9367902207116553,0.9265433791983505,0.010246841513304794
3178-FESZO,0.9367902207116553,0.7738092376291877,0.16298098308246756
3178-FESZO,0.9367902207116553,0.9330475704364251,0.0037426502752302415
3178-FESZO,0.9367902207116553,0.9185640368473496,0.018226183864305745
3178-FESZO,0.9367902207116553,0.6067113311159841,0.3300788895956712
3178-FESZO,0.9367902207116553,0.3918800113222464,0.5449102093894089
3178-FESZO,0.9367902207116553,0.8242072805043469,0.11258294020730841
3178-FESZO,0.9367902207116553,0.8843515332346382,0.052438687477017076
3178-FESZO,0.9367902207116553,0.8653251442096525,0.07146507650200284
3178-FESZO,0.9367902207116553,0.7025829715941353,0.23420724911752
3178-FESZO,0.9367902207116553,0.8696407772850602,0.06714944342659512
3178-FESZO,0.9367902207116553,0.8390092424962945,0.0977809782153608
3178-FESZO,0.9367902207116553,0.5153285390520953,0.42146168165956
3178-FESZO,0.9367902207116553,0.2753884539259239,0.6614017667857314
3178-FESZO,0.9367902207116553,0.7245805118577548,0.21220970885390045
3178-FESZO,0.9367902207116553,0.925662517527002,0.011127703184653281
3178-FESZO,0.9367902207116553,0.7639131928294516,0.17287702788220372
3178-FESZO,0.9367902207116553,0.9260811797255387,0.01070904098611658
9124-LHCJQ,0.9353296881019663,0.8139839972062554,0.1213456908957109
9124-LHCJQ,0.9353296881019663,0.9056257012548031,0.029703986847163133
9124-LHCJQ,0.9353296881019663,0.9303721450707664,0.004957543031199885
9124-LHCJQ,0.9353296881019663,0.6959502373495355,0.23937945075243072
9124-LHCJQ,0.9353296881019663,0.9134754182778981,0.02185426982406813
9124-LHCJQ,0.9353296881019663,0.9092282386164605,0.026101449485505746
9124-LHCJQ,0.9353296881019663,0.5568595324296594,0.3784701556723069
9124-LHCJQ,0.9353296881019663,0.3615023663008576,0.5738273218011087
9124-LHCJQ,0.9353296881019663,0.894568562980679,0.04076112512128727
9124-LHCJQ,0.9353296881019663,0.7878097277878844,0.14751996031408188
9124-LHCJQ,0.9353296881019663,0.8096355733212318,0.12569411478073444
9124-LHCJQ,0.9353296881019663,0.5547783204893717,0.38055136761259456
9124-LHCJQ,0.9353296881019663,0.8113969716338659,0.12393271646810033
9124-LHCJQ,0.9353296881019663,0.7957496505006268,0.1395800376013394
9124-LHCJQ,0.9353296881019663,0.38256313350082666,0.5527665546011395
9124-LHCJQ,0.9353296881019663,0.23278458975108884,0.7025450983508774
9124-LHCJQ,0.9353296881019663,0.6904810295796932,0.2448486585222731
9124-LHCJQ,0.9353296881019663,0.9092100073831283,0.026119680718837968
9124-LHCJQ,0.9353296881019663,0.7006919483743485,0.2346377397276178
9124-LHCJQ,0.9353296881019663,0.879539589276282,0.05579009882568431
6521-YYTYI,0.9349056613686516,0.8431579480872724,0.0917477132813792
6521-YYTYI,0.9349056613686516,0.9109695874086013,0.023936073960050264
6521-YYTYI,0.9349056613686516,0.9322814296230924,0.002624231745559258
6521-YYTYI,0.9349056613686516,0.7638929596544409,0.17101270171421068
6521-YYTYI,0.9349056613686516,0.9162823060353897,0.01862335533326187
6521-YYTYI,0.9349056613686516,0.9043578102722387,0.030547851096412892
6521-YYTYI,0.9349056613686516,0.5813288269367664,0.35357683443188526
6521-YYTYI,0.9349056613686516,0.3941788909116446,0.540726770457007
6521-YYTYI,0.9349056613686516,0.8713946693407447,0.06351099202790689
6521-YYTYI,0.9349056613686516,0.7743168310232158,0.1605888303454358
6521-YYTYI,0.9349056613686516,0.8469853556230617,0.08792030574558996
6521-YYTYI,0.9349056613686516,0.6512178933306876,0.283687768037964
6521-YYTYI,0.9349056613686516,0.8129648239826448,0.1219408373860068
6521-YYTYI,0.9349056613686516,0.8366459427825275,0.09825971858612415
6521-YYTYI,0.9349056613686516,0.42458582801697836,0.5103198333516732
6521-YYTYI,0.9349056613686516,0.2707881773068986,0.664117484061753
6521-YYTYI,0.9349056613686516,0.7243458811422846,0.210559780226367
6521-YYTYI,0.9349056613686516,0.8893927886712655,0.04551287269738613
6521-YYTYI,0.9349056613686516,0.715887140855739,0.2190185205129126
6521-YYTYI,0.9349056613686516,0.8896436934149275,0.04526196795372406
3068-OMWZA,0.9334649836131578,0.820932952437892,0.11253203117526578
3068-OMWZA,0.9334649836131578,0.9159295906014018,0.017535393011755995
3068-OMWZA,0.9334649836131578,0.9279081803661833,0.0055568032469744955
3068-OMWZA,0.9334649836131578,0.7930734563420313,0.14039152727112647
3068-OMWZA,0.9334649836131578,0.9150756899435705,0.018389293669587303
3068-OMWZA,0.9334649836131578,0.9349669230980114,-0.001501939484853665
3068-OMWZA,0.9334649836131578,0.4835099706562796,0.4499550129568782
3068-OMWZA,0.9334649836131578,0.37730242393500224,0.5561625596781555
3068-OMWZA,0.9334649836131578,0.9012761631061732,0.03218882050698457
3068-OMWZA,0.9334649836131578,0.7799704161198938,0.15349456749326396
3068-OMWZA,0.9334649836131578,0.8381780804416049,0.09528690317155286
3068-OMWZA,0.9334649836131578,0.6684106289893622,0.26505435462379556
3068-OMWZA,0.9334649836131578,0.7982960824903996,0.13516890112275814
3068-OMWZA,0.9334649836131578,0.8439471863601004,0.08951779725305742
3068-OMWZA,0.9334649836131578,0.3767545198798498,0.556710463733308
3068-OMWZA,0.9334649836131578,0.2706314669857399,0.6628335166274179
3068-OMWZA,0.9334649836131578,0.7482519783534163,0.1852130052597415
3068-OMWZA,0.9334649836131578,0.8999731717376322,0.03349181187552552
3068-OMWZA,0.9334649836131578,0.7930781230655602,0.14038686054759753
3068-OMWZA,0.9334649836131578,0.9090503568496774,0.024414626763480385
0295-PPHDO,0.9321821038710221,0.8715065056512343,0.06067559821978774
0295-PPHDO,0.9321821038710221,0.9302394842940781,0.0019426195769439714
0295-PPHDO,0.9321821038710221,0.946296091769456,-0.014113987898433877
0295-PPHDO,0.9321821038710221,0.7616100560196514,0.1705720478513707
0295-PPHDO,0.9321821038710221,0.9286383440108487,0.003543759860173412
0295-PPHDO,0.9321821038710221,0.9146279633368032,0.017554140534218887
0295-PPHDO,0.9321821038710221,0.6292746522182694,0.3029074516527527
0295-PPHDO,0.9321821038710221,0.45863626750387826,0.4735458363671438
0295-PPHDO,0.9321821038710221,0.8612046890513346,0.07097741481968745
0295-PPHDO,0.9321821038710221,0.8300737871828704,0.10210831668815168
0295-PPHDO,0.9321821038710221,0.8778404451717882,0.05434165869923391
0295-PPHDO,0.9321821038710221,0.6955531936532027,0.2366289102178194
0295-PPHDO,0.9321821038710221,0.8400675274068456,0.09211457646417642
0295-PPHDO,0.9321821038710221,0.8658428365117965,0.06633926735922557
0295-PPHDO,0.9321821038710221,0.5172878448823277,0.41489425898869436
0295-PPHDO,0.9321821038710221,0.34711046316631283,0.5850716407047092
0295-PPHDO,0.9321821038710221,0.7787464151860629,0.15343568868495916
0295-PPHDO,0.9321821038710221,0.9145348835112914,0.017647220359730653
0295-PPHDO,0.9321821038710221,0.7586581425725852,0.17352396129843684
0295-PPHDO,0.9321821038710221,0.9129608175435727,0.01922128632744935
6567-HOOPW,0.9315323330819293,0.8480232329038863,0.08350910017804303
6567-HOOPW,0.9315323330819293,0.8706754817380499,0.060856851343879415
6567-HOOPW,0.9315323330819293,0.9135935347023527,0.01793879837957657
6567-HOOPW,0.9315323330819293,0.7664352638705939,0.16509706921133538
6567-HOOPW,0.9315323330819293,0.8504156526202816,0.08111668046164766
6567-HOOPW,0.9315323330819293,0.9194327870624114,0.012099546019517904
6567-HOOPW,0.9315323330819293,0.5041554371707653,0.427376895911164
6567-HOOPW,0.9315323330819293,0.39674356684177997,0.5347887662401494
6567-HOOPW,0.9315323330819293,0.9118777299698603,0.019654603112069013
6567-HOOPW,0.9315323330819293,0.7598177144950634,0.17171461858686587
6567-HOOPW,0.9315323330819293,0.8186760774029506,0.11285625567897872
6567-HOOPW,0.9315323330819293,0.6849703759794,0.24656195710252926
6567-HOOPW,0.9315323330819293,0.807316050423203,0.1242162826587263
6567-HOOPW,0.9315323330819293,0.8606901791691737,0.07084215391275561
6567-HOOPW,0.9315323330819293,0.4131833016122473,0.5183490314696819
6567-HOOPW,0.9315323330819293,0.29335560233069796,0.6381767307512314
6567-HOOPW,0.9315323330819293,0.7677410388115705,0.16379129427035877
6567-HOOPW,0.9315323330819293,0.8934334267927132,0.03809890628921608
6567-HOOPW,0.9315323330819293,0.7765798294548727,0.1549525036270566
6567-HOOPW,0.9315323330819293,0.9030582804151175,0.0284740526668118
2012-NWRPA,0.9313746440562402,0.8968411659312293,0.03453347812501084
2012-NWRPA,0.9313746440562402,0.9111786001680091,0.02019604388823104
2012-NWRPA,0.9313746440562402,0.9013087014509037,0.03006594260533646
2012-NWRPA,0.9313746440562402,0.878184999548253,0.05318964450798713
2012-NWRPA,0.9313746440562402,0.8940474710502241,0.03732717300601607
2012-NWRPA,0.9313746440562402,0.8816646977030752,0.04970994635316495
2012-NWRPA,0.9313746440562402,0.598986923123019,0.3323877209332211
2012-NWRPA,0.9313746440562402,0.4555078430641186,0.47586680099212153
2012-NWRPA,0.9313746440562402,0.8174748490442975,0.1138997950119427
2012-NWRPA,0.9313746440562402,0.8669359194440447,0.06443872461219546
2012-NWRPA,0.9313746440562402,0.8962981477491105,0.03507649630712961
2012-NWRPA,0.9313746440562402,0.8606183019986573,0.07075634205758285
2012-NWRPA,0.9313746440562402,0.8155033960282901,0.11587124802795001
2012-NWRPA,0.9313746440562402,0.8361917551674165,0.09518288888882365
2012-NWRPA,0.9313746440562402,0.5486126876183738,0.38276195643786637
2012-NWRPA,0.9313746440562402,0.36192796604053484,0.5694466780157053
2012-NWRPA,0.9313746440562402,0.8050849036517987,0.1262897404044414
2012-NWRPA,0.9313746440562402,0.9158795835333859,0.01549506052285421
2012-NWRPA,0.9313746440562402,0.8586949541096184,0.07267968994662177
2012-NWRPA,0.9313746440562402,0.8683096351612273,0.06306500889501288
5178-LMXOP,0.9308381414748564,0.9007266368520916,0.030111504622764795
5178-LMXOP,0.9308381414748564,0.926404288347776,0.004433853127080445
5178-LMXOP,0.9308381414748564,0.9339022164999502,-0.00306407502509376
5178-LMXOP,0.9308381414748564,0.745385872536431,0.18545226893842548
5178-LMXOP,0.9308381414748564,0.9239054015955889,0.006932739879267569
5178-LMXOP,0.9308381414748564,0.9348249377127956,-0.003986796237939183
5178-LMXOP,0.9308381414748564,0.609850390498972,0.3209877509758844
5178-LMXOP,0.9308381414748564,0.4548731826112091,0.4759649588636473
5178-LMXOP,0.9308381414748564,0.871329999039976,0.05950814243488045
5178-LMXOP,0.9308381414748564,0.8507186667159704,0.08011947475888603
5178-LMXOP,0.9308381414748564,0.8914527864578785,0.03938535501697793
